Hashtag,id,screen_name,Tweet Text,URL
#InfiniteKusama,8.56546E+17,DCCelebrity,Awe man @hirshhorn these tickets went quick _Ÿ˜“_Ÿ˜“_Ÿ˜“_Ÿ˜“_Ÿ˜“ #infinitekusama https://t.co/tFlc18c9XX,
#InfiniteKusama,8.56544E+17,thearttribune,https://t.co/E4Xx4OVru1  @hirshhorn #hirshhorn #infinity #infinitekusama #kusama #yayoikusama https://t.co/fXD4OEW082,https://instagram.com/p/BTQNHnRD2ZT/
#InfiniteKusama,8.56543E+17,Agirlnamedandy,RT @hirshhorn: Advance Timed Passes for May 2-8 have been claimed. #InfiniteKusama https://t.co/laAyepU6zH,https://twitter.com/hirshhorn/status/856533448235900939
#InfiniteKusama,8.56543E+17,carabeara13,"RT @JoanArkham: Today's attempt at @hirshhorn #infinitekusama tickets: logged on at noon - not on sale yet, not on sale yet, not on sale yeâ€_",
#InfiniteKusama,8.56542E+17,GigiFrias,"@hirshhorn Is there a record for most #InfiniteKusama tkts? #4outof5wks! Would â™¥ï¸è 2 go again for a pic like this, bâ€_ https://t.co/jRrX3LMsiJ",https://twitter.com/i/web/status/856542063608946689
#InfiniteKusama,8.56541E+17,artcollisions,RT @hirshhorn: Advance Timed Passes for May 2-8 have been claimed. #InfiniteKusama https://t.co/laAyepU6zH,https://twitter.com/hirshhorn/status/856533448235900939
#InfiniteKusama,8.56541E+17,HstreetViews,@hirshhorn couldn't even get page to load at noon before all tickets gone. #infinitekusama,
#InfiniteKusama,8.56541E+17,JoanArkham,"Today's attempt at @hirshhorn #infinitekusama tickets: logged on at noon - not on sale yet, not on sale yet, not on sale yet, sold out.",
#InfiniteKusama,8.56541E+17,ameliabrust,"...aaannd the last #infinitekusama tix were gone in 3 min. flat! It's ok, the number of photos/video online makes me feel like I've seen it.",
#InfiniteKusama,8.5654E+17,alykat,"Another week, another #infinitekusama fail. Also, fewer tickets on offer this time? https://t.co/z2RDlfMYP4",https://twitter.com/hirshhorn/status/856539586151010304
#InfiniteKusama,8.5654E+17,callmeWise,RT @hirshhorn: Advance Timed Passes for May 2-8 have been claimed. #InfiniteKusama https://t.co/laAyepU6zH,https://twitter.com/hirshhorn/status/856533448235900939
#InfiniteKusama,8.5654E+17,Killa_Nilla,RT @hirshhorn: Advance Timed Passes for May 2-8 have been claimed. #InfiniteKusama https://t.co/laAyepU6zH,https://twitter.com/hirshhorn/status/856533448235900939
#InfiniteKusama,8.5654E+17,staceyNYCDC,"Last try, last failure to get #InfiniteKusama tickets. Alas all is not lost. Guess I'll try the early AM, wait on line day of tix. _Ÿ˜©",
#InfiniteKusama,8.5654E+17,uhmmyeahh,RT @hirshhorn: Advance Timed Passes for May 2-8 have been claimed. #InfiniteKusama https://t.co/laAyepU6zH,https://twitter.com/hirshhorn/status/856533448235900939
#InfiniteKusama,8.56539E+17,hirshhorn,Advance Timed Passes for May 2-8 have been claimed. #InfiniteKusama https://t.co/laAyepU6zH,https://twitter.com/hirshhorn/status/856533448235900939
#InfiniteKusama,8.56539E+17,kellyskeen,Success! #infinitekusama https://t.co/BGOvISEuRs,
#InfiniteKusama,8.56536E+17,REDRABBITeam,"RT @hirshhorn: #InfiniteKusama same-day walk-up passes have all been claimed for today, April 24. https://t.co/QVQ1ebgv1n",https://hirshhorn.si.edu/kusama/visitor-info/
#InfiniteKusama,8.56535E+17,hirshhorn,"#InfiniteKusama same-day walk-up passes have all been claimed for today, April 24. https://t.co/QVQ1ebgv1n",https://hirshhorn.si.edu/kusama/visitor-info/
