Hashtag,id,screen_name,Tweet Text,URL
#InfiniteKusama,856982003136299008,dolcezzagelato,To brighten a gloomy day: Our @mosaicdistrict manager Lauren at #infinitekusama. Photos from staff day @hirshhorn:… https://t.co/EIp8HWytDQ,https://twitter.com/i/web/status/856982003136299008
#InfiniteKusama,856978238173831168,tossassnyc,The exhibit was phenomenal. I feel so fortunate to have gotten the opportunity to see this amazing work. @hirshhorn… https://t.co/ZXZTLNyH92,https://twitter.com/i/web/status/856978238173831168
#InfiniteKusama,856975533695012864,LeoSheridan,All of the lights.... #kusama #infinitekusama https://t.co/cW7QQteJbA,
#InfiniteKusama,856974827068022786,__Mia__Wallace,RT @kellyskeen: Aftermath of Obliteration of Eternity #infinitekusama @hirshhorn https://t.co/AOPORjdMIT,
#InfiniteKusama,856973597000310785,v_hsux,#AftermathOfObliterationOfEternity ✨💫🕯 #YayoiKusama #草間彌生 #InfinityMirrors #InfiniteKusama… https://t.co/Uw1drC7Xro,https://www.instagram.com/p/BTUoVYQgOZ8/
#InfiniteKusama,856970043204259842,aureli651,"RT @hirshhorn: Happy #WomensHistoryMonth, we're celebrating with Yayoi Kusama! Explore more: https://t.co/1TdNbYTpgQ #InfiniteKusama https:…",http://kusama.si.edu
#InfiniteKusama,856967816691331072,mrsplacedsoul,Who says DC is boring? #infinitekusama #hirshhorn #latergram @ Hirshhorn Museum and Sculpture… https://t.co/str0awSDB3,https://www.instagram.com/p/BTUltJEBlfx/
#InfiniteKusama,856961946104496129,cjfluker,#infinitekusama provides an infinite amount of fun! Thanks @hirshhorn for bringing this to #dc #art lovers https://t.co/FpaHYYisfx,
#InfiniteKusama,856959156993085440,Moniorti,"RT @hirshhorn: Thank you for visiting #InfiniteKusama, @NatGeoTravel! 🌎🎨 Explore the exhibition via Facebook Live: https://t.co/4gZ0KQ1iZw…",http://bit.ly/NGTKusama
#InfiniteKusama,856949439843508227,AntionetteMcMas,RT @kellyskeen: Aftermath of Obliteration of Eternity #infinitekusama @hirshhorn https://t.co/AOPORjdMIT,
#InfiniteKusama,856949222993776645,SusanLeeTweets,RT @hirshhorn: 🔴🎹🔵⚪️🎶 #InfiniteKusama https://t.co/ozQAZT1gw4,https://twitter.com/iainlovetheatre/status/855088832714113024
#InfiniteKusama,856949192702472195,hirshhorn,RT @HeidiLaurie: Loved this polka dot frenzy @hirshhorn #infinitekusama https://t.co/6wPtNLUmQd,
